Id,SalePrice
39,367294.36646402295
1001,275767.37291531055
2442,224907.25329812005
616,132187.1199259665
2680,79062.21365142343
1414,116014.251736247
289,145871.00511028557
40,255489.39148523315
860,126237.28461868996
409,129266.08646847177
673,143282.68459638246
2427,167392.49399077604
2036,174551.572768106
2564,154906.49171390402
642,149848.1961073886
1008,189737.6131108131
1908,143559.42476734004
2519,205808.24965156332
1369,83296.09169277732
2855,169247.58046424613
712,91027.85208575371
1943,117947.54682331902
1958,125857.36994870416
107,147506.29734267696
2295,198969.4477402411
704,96034.94537346245
676,163227.71485941717
259,187140.65552904573
93,283445.36999646755
106,240677.9197226911
2315,191671.77033115248
1050,112012.6648538652
1095,194853.61273995583
2709,148839.71672748614
758,104017.08037145571
1496,141942.01082779822
2370,111295.76359782777
2458,271666.1652622398
2733,138169.81297030541
161,240085.94802636284
726,131817.02091810762
845,206094.35189594733
947,232639.1901183867
2232,97850.81510972328
2563,150809.4374137843
2299,131835.37726990847
211,87165.60182847804
605,146902.17268973458
1478,173963.93839787092
2247,259286.13326270215
2274,264204.2302057169
2869,241168.23554704597
967,220527.51932583476
2656,134053.7298772643
667,182569.51140288683
1042,97837.029150192
2023,151830.28705276854
2447,341825.54750969633
2055,121649.96104092311
2275,299614.99315897026
2204,151893.7836158996
1563,255947.33958761956
483,221882.87113627372
796,136650.77174849706
1526,174580.18679742934
2042,99312.9108321008
442,310645.92015933595
1693,344316.04890895553
1468,215107.7849656894
1430,213933.3009885227
2605,130446.0522506785
1529,153545.818397439
335,134406.28798421446
1287,128519.88811601284
31,101308.54950466631
1785,326621.8127885172
82,173926.30553292268
2620,143715.76012489843
252,181003.91416040115
721,67546.03619504614
2165,193236.11439000172
2316,188640.42656022866
775,132243.9610222029
1558,97066.51780173648
17,165751.7092205618
1022,218597.08119458577
925,141668.96922337872
438,266487.16360242857
1270,136676.9977325567
1272,135748.86256810464
215,113256.703092184
266,228733.3862849833
2402,264409.7874299215
1250,115597.6793095694
1984,119289.26247536954
1279,145292.72299692506
377,243231.37461018746
1252,136478.8935835756
2156,250461.11393704326
499,302358.0886098975
1374,141122.3479278347
2898,260611.1796947302
401,115869.26185536991
2721,203000.58396162896
2078,239369.7099592107
2589,139144.78167837163
1946,293613.1440563361
1334,110248.13019766124
2781,217962.4650227059
431,397863.6366451385
576,202754.70578925894
1474,206278.50995205145
2254,142979.1829004187
2155,255801.43381389737
885,97716.45790808862
643,137043.37204025872
1944,127333.74539435623
480,181860.2221025103
2845,87918.4764806212
2387,340470.77643664676
2407,218330.40073075905
2527,166757.09192882423
2514,148525.584424688
629,184751.30386246953
80,188033.97604684468
1876,142711.08952432722
1546,104350.06635011012
2518,185884.2824759592
2347,152273.58843214443
783,223133.2272079739
1322,92435.76397061683
194,84396.33617537962
1770,316719.2283367049
2143,132961.37592260735
1229,212359.35044592805
511,281082.3372951983
46,243284.87167454473
1348,142823.14106327077
2465,207690.91535731085
387,224274.5129203724
873,213230.46966017445
1918,126590.10178750011
2764,212912.13855525875
2184,117993.53197497888
934,143876.31061983272
1920,135501.08326733054
2631,146284.443702767
1768,592115.214091592
2040,123875.80779297138
1749,206015.84622619493
834,240264.64084724343
1457,246958.73888535786
79,117181.2611737183
2302,117217.47252709826
1817,139431.61075899596
2755,238837.83663208323
359,181816.60558117315
2059,117278.79492786984
2092,234755.45396781564
2516,216058.64121591227
150,129328.73484827984
1656,156958.91285396655
83,96869.24411872122
2411,184384.40287723657
795,77207.26916361523
2312,224902.58675540081
2917,80119.78123595804
1624,164994.4495629333
2215,288401.1590594481
1211,142423.09951428272
1485,149030.8868625254
1024,168800.3135649612
570,209251.90401322237
2874,123268.53828045334
700,126012.56825105782
2756,208959.09305296993
2022,166047.7691925635
583,222983.2861974732
2392,360950.08167127625
2424,176357.35157731065
212,104525.06213695013
736,116284.74247197818
1610,185141.1108783892
890,127245.53614605454
467,178801.1765514646
578,217996.1259709254
1747,171224.88363504136
1149,153782.7071878089
2758,271265.47747472726
857,130538.03474807393
2219,266538.8364637673
733,75000.79197091264
2909,106303.10982209431
1798,266555.23811935587
235,155900.6656976091
2366,134033.30561088875
1027,137701.08313590064
1195,129569.59836795896
1303,66901.91949234875
148,187635.5406585537
608,155811.45217083482
2515,201294.83793525805
821,263295.95926333655
2500,268584.10994067567
745,109159.10109864025
741,136678.80206966327
1611,120327.32102776894
2532,129844.95651111491
1081,235940.9949130478
1692,450894.2188884462
2520,167440.6253622443
276,97899.75391814255
1992,111198.93229178707
663,74176.97546604562
418,118895.59318357571
1733,216265.10915941984
2359,138620.62880675012
253,173074.78783709323
1518,160557.74205606853
2035,118180.16043910627
2919,92040.03772776875
1540,253264.68665042712
2120,161950.40653757818
1674,172540.1481780535
256,148670.2924327154
2361,109796.6460445166
978,86563.36062095691
2280,154288.66614965192
2095,201608.06365531663
1709,322449.3489006881
2801,236227.69516265907
1246,121359.12168771825
2373,104535.48211188136
1055,294871.8549999647
2017,134425.20914570728
1099,255214.21495864494
1344,81740.05453376961
835,216552.4253504035
1117,209910.09045469988
2043,85637.93196593215
2085,123246.61164208622
410,149926.25392068963
2650,109675.73967599719
2867,187146.47608349755
1668,119365.85053446188
1161,159235.04155667708
2122,185060.84004049597
2539,144774.71222034696
1047,125850.24041924426
1445,134370.0529838522
541,134818.98668476858
569,253415.6376901702
1276,109112.17882520577
918,142305.453131556
326,178677.5540265627
1936,120502.98253276349
895,103069.50594681108
257,154617.1122411145
1241,180016.75812445805
1545,97112.99409970349
1189,152235.7267427025
270,136863.7640438762
2066,223443.8352366775
693,108312.11493163506
1259,150401.2194614126
2916,162399.85556150982
2321,346420.71893836
1977,90253.23862537877
1895,155172.32298427075
1240,162855.03985660293
85,142661.4834143904
1823,143150.14369382287
825,261984.2020822133
110,232624.60462282173
697,100464.53760746044
2297,112552.4819793596
1231,143664.5776768265
1355,135224.8554731316
968,314913.29036258295
584,211564.12944139243
1315,104812.63710734414
1606,127646.26802032482
206,83175.54758759741
1685,324541.6907553657
2016,135111.75078312706
869,202648.2706507414
2135,131553.20399312067
2346,184342.7647030619
2430,246335.71050212978
2198,82038.53775690547
2652,120317.34609868101
27,130577.19818202224
241,153572.47317964336
906,129590.78938346145
1506,97544.52435944363
2098,377583.5481517995
1435,204099.75311530006
2213,155021.32002456763
1274,130345.46795438993
743,63383.069491162554
1737,182139.77559746805
2797,270755.21668450837
2185,75689.98007729203
58,156977.8652813544
830,194738.03131722056
808,117284.84222298079
680,175816.42333771233
1153,103245.92179844023
1291,108646.80073806207
1818,137490.64715431165
2161,188434.55662722653
1883,116935.3861922733
350,404874.4216538992
2473,146531.7234004532
295,179232.97683547786
293,187214.55580852058
859,138694.50654469215
288,92627.33460216617
1578,166323.52535417335
102,182442.8079367679
2831,148159.89148540728
1030,168188.4937717139
2551,148194.6940733367
1286,127459.76657294887
958,279581.98208688997
776,128729.67716845109
72,253730.24561771657
2263,244831.28299077982
1866,144685.01492875427
2876,75499.12203085075
2146,246143.40485690848
103,166712.64814335937
1500,124193.75063576219
492,198911.40514261826
167,133640.0565869093
2597,104691.33496045353
2685,115533.69280772818
1035,148636.1709572317
1220,82055.09938476504
2602,144800.26460164622
2159,209758.10531863626
695,107436.42742014899
1109,264627.4099819497
640,168870.0177492134
1652,150434.52054011702
2090,139969.05420131257
1188,192465.14972955608
2345,231158.05086142782
1059,396755.97015547723
2751,249129.0301471689
128,205772.6282047256
1523,160669.47652698014
2925,156105.2301170032
2145,300083.16713295126
1121,210864.76573266188
566,332214.1549250605
565,217018.64052256258
1331,146937.15748257766
2928,131154.36495376995
156,139350.46615324888
797,158762.69575789094
327,98158.13868460474
2859,150541.13076449672
1453,111218.99587993954
1762,354905.90808401734
1868,191919.78711363563
1760,187862.46336044825
1113,237341.94932501533
1812,189255.20690388783
117,149167.3822739348
1142,211603.42405698393
2342,399111.50445098383
927,163131.32122954796
2478,194803.14064994967
655,106512.39857327899
2064,120053.92421952487
369,259702.41567588228
2239,104553.6671965913
2732,209095.7421042386
1653,148874.74243739748
959,211384.42568698103
2395,359574.75725241704
1412,96931.05873794499
271,235872.80452409323
1484,142967.75446434107
1497,160044.00171977683
552,142692.13510842618
2,125232.88843325264
1855,318106.1986112269
4,272709.83135164157
2292,152539.21795102442
134,142360.53906559208
646,127194.04223097218
42,261981.36922705398
532,235945.16156246024
713,98785.37952071933
2561,143628.3531503995
2360,144262.58375697432
1333,110383.13697233658
1407,222327.7908796495
2892,298196.47237557534
574,203378.62259115532
1227,170079.31048556406
2591,199177.1821424872
1476,210880.05938461985
1125,251421.22775664116
1446,136867.07308013158
408,113620.77428376042
1101,279935.71811180335
2251,193735.0575000125
373,170364.62745021205
2554,116771.09346170914
2382,261809.80152233175
1985,93582.55180577312
519,227225.9550448108
1093,211558.8988237253
864,238738.50729429862
2889,141963.74599548362
2308,204155.7267334659
986,170392.4400596843
1302,144894.70655060548
585,156987.16306674443
2708,136058.94773338767
147,136209.60073232983
1441,219429.40548616153
383,198334.57659297387
285,131920.39437724504
181,116192.79548998582
358,163605.58604323692
780,177210.4878574278
258,199479.31237134148
1865,223193.9592911415
692,99814.16021117546
2902,360261.3073150943
508,247216.33318362635
2638,149283.8768985242
36,149194.65311498067
611,157209.60251946546
2281,151312.67219277538
1678,110129.50235289651
1696,475179.5226398472
1557,61606.10875045923
2180,163226.39124324205
1726,213410.1833407024
951,135531.67023806134
267,229774.55150039142
2706,151921.87842287513
2221,265191.0514635403
1357,148528.6043729246
2901,325041.06355555955
347,166401.06499546717
2164,186010.0885674082
1586,317170.20421295724
360,156115.16078699337
1769,253541.32282474707
2617,150933.18963651525
1879,147637.616943387
991,200572.0375676329
1535,152912.9012754332
1191,142082.6611119519
1579,210571.99549575464
1882,148038.68045732117
1510,142553.70235922007
2196,106989.42557576022
1845,175069.33415235035
2336,409038.57441954047
942,79458.94690435182
861,122248.34120528254
2555,130572.00215199261
1392,159414.59454176587
2099,246767.49412312097
1543,120377.74472918935
948,289796.8098323771
1239,179312.6969116894
22,165793.0084654556
2796,247874.84963418727
2747,180398.37693021854
92,292820.2127208153
210,181961.06176909586
1858,199106.3924016535
2228,148902.97342363375
447,232692.27641964876
827,243843.06009226874
1649,199820.2791652636
682,121627.61282842516
2698,95047.71590064437
494,157263.30228892877
214,90461.94572104003
2441,256008.4466328797
2679,98666.71150124156
1336,115426.5852504962
465,175467.42571498826
1524,144537.98413088327
2543,124051.26535918559
631,140572.3375482955
2452,306434.1735065836
228,162079.01206297963
126,135047.7868624339
1092,243987.92829258268
1122,210734.83609213436
932,226949.95202845798
1980,90462.2527625285
2171,117295.38444277285
551,157494.9529788426
2768,173999.59777378177
2056,110481.73135090082
1159,331218.24248602346
2645,101920.72212068882
1174,164575.44434128443
2266,216696.56235903245
2462,483955.9360267699
1219,138520.41512501147
2922,156287.74706084828
118,162812.33724434234
474,159288.55227277896
2576,152388.94993610235
872,254850.03836279458
1077,202392.1961158694
1536,136900.6011405009
1150,128105.2889733264
2341,350768.56600443786
1931,124243.42007559788
2785,131915.2149571428
2538,138857.54987562282
597,179515.45260337135
464,179758.99014485299
233,240078.24550215746
2169,126286.84389772071
2123,173093.99409943467
1867,169527.3948190893
137,263583.1500627959
515,260156.796136938
933,117385.82532938082
2784,190351.38151183995
972,162761.3599558833
599,174413.34226982677
2614,123603.45545445695
2582,136282.55697023324
1409,147420.29676097585
175,101289.3488954358
352,234716.89502530996
976,84181.31215057819
2134,194813.98761675795
984,116781.9688948748
2396,344137.24344712845
1673,126667.92926011665
404,129153.69263498395
607,173902.11306307523
814,147511.50233555157
868,190267.15810331394
2271,198798.64113273012
1633,253693.84210024503
337,200850.6682289291
2765,191038.40892781733
1746,233212.16711919
368,352995.94906311075
2806,205108.3840027703
1662,197990.20896905064
1234,202273.25624685944
1373,131263.6857027728
1672,111805.0921676652
1939,121529.49842595539
