Id,SalePrice
608,147390.8493051997
2515,188596.6751507594
821,254457.92182610504
2500,252279.24882466518
745,111228.51461138968
741,141501.70041187457
1611,104840.73608827367
2532,126820.57511528714
1081,234990.68475456338
1692,440580.33938076877
2520,158642.88614157747
276,111526.07281951986
1992,111600.07397820568
663,68805.5164981714
418,116045.8795353676
1733,255280.69467300177
2359,143686.51857324742
253,163796.52023437223
1518,170582.76537189283
2035,107880.44847498312
2919,91523.12826114969
1540,276774.24157471815
2120,165227.2834185889
1674,159665.31832886062
256,150164.213175991
2361,119749.3728076858
978,79701.60405646337
2280,173804.45074009043
2095,208016.5445591376
1709,350499.9261527173
2801,236547.99127760192
1246,133244.6776327211
2373,101737.28869179418
1055,308896.93053346715
2017,148941.11071587016
1099,248251.50605828012
1344,80510.27993601827
835,237867.18281795975
1117,204836.82338317524
2043,82367.42362608029
2085,106635.67040246053
410,163558.2460537219
2650,109423.86852949018
2867,204949.44933981396
1668,117223.5094436413
1161,152404.65522924977
2122,185335.7268438228
2539,140115.2377583544
1047,129710.17483988228
1445,142202.42981209778
541,129248.92783801227
569,236033.6350938722
1276,106210.7276477214
918,144338.90346546783
326,170527.0889305707
1936,119328.55924333245
895,99964.92922220606
257,160527.0816858702
1241,181394.60173628447
1545,96715.63722187291
1189,162498.47365313023
270,138723.24421414646
2066,254227.5434426947
693,120882.6572007111
1259,141325.6753842764
2916,158469.55330543226
2321,322591.8083624747
1977,86401.02555355379
1895,145133.89669431897
1240,156847.62065199565
85,140624.9374083755
1823,134121.90660753986
825,249761.56893857013
110,228614.94604762437
697,117506.17885091282
2297,119792.44909130476
1231,146836.98980819344
1355,128240.43380085473
968,310521.7848296482
584,223562.00588891355
1315,110369.76897310778
1606,125540.97909949503
206,83608.42711240637
1685,343694.57662920374
2016,133751.00175837203
869,201204.9873715136
2135,141746.58957256234
2346,192343.13357862766
2430,262478.57360175456
2198,86971.1936519557
2652,109570.01864257031
27,133849.2211700762
241,136624.2415697708
906,127795.1568554676
1506,96506.95272676369
2098,415948.54687528394
1435,203458.08086341745
2213,171306.54058256862
1274,147256.69646681045
743,65286.09021375529
1737,177706.1729909857
2797,306077.16436832445
2185,81221.66526976206
58,161990.85919797592
830,188440.95315803803
808,137693.0612877442
680,176248.66758064766
1153,96794.42180540378
1291,111173.0161110145
1818,169537.343514421
2161,192888.0527884336
1883,114176.59997384634
350,395293.64097515435
2473,141247.1339291294
295,175259.0319260451
293,181297.1552100738
859,152602.39449299595
288,96537.34840445334
1578,175284.5992541281
102,194804.45370044344
2831,136029.75927227942
1030,173475.9057903502
2551,145761.69472570877
1286,136673.86323664073
958,287451.45301472355
776,126314.40300587495
72,239026.59578903086
2263,251640.90811925443
1866,145083.00370964166
2876,73797.29770738939
2146,236357.05939119554
103,161256.01788131072
1500,114776.32304421545
492,194346.09257184347
167,126539.49903180884
2597,94191.52672169908
2685,116987.03884749004
1035,141725.95188088148
1220,81044.15396197779
2602,153738.43346311105
2159,207170.08151069144
695,105031.78310827563
1109,281203.8866789847
640,172756.64406157171
1652,144593.59680044188
2090,184032.383583851
1188,174272.51645486295
2345,231427.50581304354
1059,376458.08410571964
2751,241652.99148243383
128,233376.07098738785
1523,152859.67581932663
2925,160474.60889140796
2145,271464.9085042293
1121,210568.77039555943
566,334687.42076196655
565,225130.87028982723
1331,141244.74141158638
2928,130580.36935948221
156,147906.61177956202
797,148942.910253668
327,96814.69007681936
2859,149319.0804861909
1453,115416.30098843476
1762,346053.47960837855
1868,177770.13439672824
1760,185267.72975986733
1113,233387.14731130056
1812,184719.65546324814
117,169349.0052364273
1142,208840.36598211428
2342,378090.3181526714
927,165558.38631615546
2478,188647.13168493373
655,96509.06541084564
2064,114794.5260497165
369,267011.40565343003
2239,104856.48312103814
2732,190917.73383720333
1653,147828.38970295532
959,217120.28062010807
2395,369494.7649037668
1412,94253.05338371653
271,220747.5556766923
1484,145944.88365171297
1497,140244.95725375696
552,160634.61755648215
2,127437.1945308791
1855,283294.4066243668
4,235413.0443306156
2292,153849.21616993498
134,138377.49332674706
646,128427.80701588502
42,274046.815361446
532,227105.397905955
713,109551.05135553841
2561,143434.90389435756
2360,140461.9981643447
1333,107322.56745436876
1407,256464.11899039143
2892,286888.81969568547
574,205196.17039155806
1227,160122.37972322677
2591,220231.9940126095
1476,198292.27449863357
1125,245316.6311523986
1446,139521.8274002358
408,112776.29240476289
1101,293760.8688899477
2251,188847.5077342537
373,169961.71269000773
2554,122178.32424750512
2382,271896.32782977686
1985,95138.77901321017
519,225724.69197205704
1093,214995.38702414552
864,226645.7536323319
2889,152612.40872008383
2308,192683.04239277166
986,180937.5026297197
1302,144127.89689404733
585,171783.1591936647
2708,132946.96443855998
147,134821.50323200738
1441,214868.02197029648
383,205787.32013122144
285,128064.83022414373
181,116734.63156008962
358,160876.5145196593
780,175856.5668172606
258,201682.8139842542
1865,234003.32603581026
692,98178.1520464536
2902,388878.9278182149
508,229924.12610148973
2638,140024.21239277034
36,157024.79714643228
611,157701.99882630663
2281,168675.73949362876
1678,105971.53445130827
1696,463898.63963666133
1557,60557.59161331425
2180,150545.83491124128
1726,217385.75751131034
951,140098.89776613342
267,226741.2762736522
2706,152589.47538869237
2221,255009.90371331977
1357,148544.99729289077
2901,341253.9813903078
347,174418.7019062436
2164,183099.54020929092
1586,317875.5910617891
360,153223.55125287044
1769,265462.04233114235
2617,171743.5672451335
1879,159943.37380762398
991,207327.1546779849
1535,151505.64633821615
1191,137982.41194874354
1579,232895.42446045717
1882,143161.53491276235
1510,135336.48440913844
2196,94746.05071232359
1845,182748.9882675294
2336,435111.5650652444
942,80391.67504386476
861,126803.9849579107
2555,130262.98590051921
1392,150260.17470515304
2099,245386.98133307512
1543,117706.95769525884
948,256176.73927971008
1239,165437.64392637304
22,170245.62066280504
2796,239050.28286936952
2747,183807.0986522551
92,312055.35915295506
210,178433.7602582847
1858,213702.01871506879
2228,159296.21904126185
447,237910.14538234612
827,213260.23581071707
1649,204562.74373655755
682,125569.3318956659
2698,90225.85634142629
494,162132.29364946298
214,95408.57433604437
2441,276332.137364494
2679,94524.41760467137
1336,114687.81698498517
465,172981.95904054205
1524,151464.9198932545
2543,122930.17033405243
631,139326.14341778244
2452,321597.7918347317
228,162292.2454284145
126,132281.63225218916
1092,255229.06866886327
1122,210568.77039555943
932,223392.57014294332
1980,95175.98974838424
2171,109910.2913540811
551,167608.56818934233
2768,176469.76141743723
2056,107309.6259765311
1159,295938.3319495744
2645,97088.56919255991
1174,161730.42888247507
2266,221459.5603740805
2462,447627.6287430498
1219,137622.3912664375
2922,150702.72705031256
118,156206.12040533684
474,152619.27355614715
2576,143855.18907854002
872,238557.37750716234
1077,201622.04745665102
1536,128996.7264307108
1150,125631.12729104914
2341,362217.0176594054
1931,127833.96714205501
2785,136704.02536412945
2538,136141.94838568658
597,184372.34634751256
464,194160.53726447216
233,266531.1051799723
2169,124168.5531865424
2123,184043.3214146431
1867,159411.56785666518
137,234582.5394681822
515,279011.22517955455
933,113265.06627756786
2784,205573.27437751883
972,154689.6552703747
599,162866.80034845017
2614,126627.17568498274
2582,136449.6624996385
1409,149239.18620784578
175,100534.23090487329
352,247445.29608818478
976,75823.06462379661
2134,193519.10604095482
984,116896.24618825367
2396,380768.43293246016
1673,119536.34402959968
404,131263.72142167884
607,165042.9547930968
814,168591.8189522847
868,195404.10676878665
2271,197633.50971719585
1633,305308.83061300125
337,177791.88728120908
2765,200697.4121569603
1746,231067.97004704564
368,340809.29048920097
2806,195441.6016422594
1662,197931.9963502363
1234,199717.41745092656
1373,130215.01932261077
1672,111893.00427769494
1939,122958.48803212834
